ID::ID!!I,Area::Area!!R,Circularity::Circularity!!R,Diameter::Diameter!!R,EllipseMajor::Ellipse Major!!R,EllipseMinor::Ellipse Minor!!R,Perimeter::Perimeter!!R,Radius::Radius!!R,FeretMax::Feret Maximum!!R,FeretMin::Feret Minimum!!R
,"µm²",,"µm","µm","µm","µm","µm","µm","µm"
2,0.07797052154195,0.60989391914611,0.31507959526259,0.24398190970417,0.10456420006469,1.2125455222519,0.15753979763129,0.5166137673642,0.24523028359694
3,0.17693310657596,0.8153661464475,0.47463483654843,0.2574307128268,0.22160804732012,1.6506407603472,0.23731741827422,0.58211251303036,0.4851595557427
4,0.25490362811791,0.73196332628609,0.56969586571801,0.36720518339789,0.22284113292516,2.0378659024255,0.28484793285901,0.77831203457773,0.49013208567813
5,0.36586167800454,0.86417867415213,0.68251707402712,0.37423371205015,0.31343377063369,2.3343585498888,0.34125853701356,0.78978699016931,0.65085863749308
6,0.44083333333333,0.8468875636038,0.74919051825114,0.42101696500309,0.33459377270748,2.540118702737,0.37459525912557,0.88463988662566,0.65714285714286
7,0.3928514739229,0.79947103875454,0.70724396908431,0.42777448872561,0.29498427353638,2.4438823594126,0.35362198454216,0.88463988662566,0.6256869778539
8,0.38985260770975,0.89206254610402,0.70453939333027,0.35963927471663,0.34745483782194,2.366437330997,0.35226969666513,0.78978699016931,0.71190476190476
9,0.75871315192744,0.7571158544379,0.9828649897848,0.62935810421961,0.3852060102855,3.37872654911,0.4914324948924,1.2981698692791,0.80889860620257
10,0.13494897959184,0.87994409234319,0.4145146286176,0.21603360474304,0.20078070600591,1.386226893992,0.2072573143088,0.47106927840585,0.38333333333333
11,0.33287414965986,0.85579269866857,0.65102114463897,0.3563367731923,0.29931923628975,2.1794684930575,0.32551057231948,0.76072294803615,0.64810996597478
12,0.080969387755102,0.75073089190655,0.32108165067906,0.18746144557112,0.14185925767017,1.1218130276369,0.16054082533953,0.42769207200685,0.31198783076628
13,0.71972789115646,0.91007898714935,0.95728052966163,0.48650228506859,0.47309380386598,3.2692027395862,0.47864026483082,1.0518653250748,0.93095238095238
14,0.3118820861678,0.82836884591423,0.63015919052517,0.35889835863407,0.27803787403605,2.1020234646418,0.31507959526259,0.76072294803615,0.60238095238095
15,0.1559410430839,0.86252025206531,0.44558983684738,0.23475899372611,0.21406256536394,1.4957507035158,0.22279491842369,0.5166137673642,0.43809523809524
16,0.20092403628118,0.85762167466239,0.50579089402736,0.27814843633057,0.23113482187287,1.6506407603472,0.25289544701368,0.58975992441711,0.43809523809524
17,0.45582766439909,0.80588023671043,0.76182531324261,0.44816074355688,0.32503199455445,2.5666936351358,0.3809126566213,0.94533316309175,0.65714285714286
18,0.071972789115646,0.78176401904467,0.30271868334631,0.17033172947468,0.13784872661773,1.0122892181131,0.15135934167316,0.38722514207835,0.27380952380952
19,0.848679138322,0.84891623157049,1.0395055746379,0.57032677995788,0.47519354931853,3.4882503586338,0.51975278731896,1.2245090104059,0.98571428571429
20,0.2309126984127,0.77323247882374,0.54222428846424,0.3217749435785,0.23439726054859,1.8696883793948,0.27111214423212,0.70124355004989,0.51658983184133
21,0.66874716553288,0.69970202984822,0.92275421244555,0.64569117933666,0.33086667896777,3.3333603018025,0.46137710622278,1.3187816714577,0.65714285714286
22,0.12595238095238,0.8559283268365,0.40045917667363,0.21924854456786,0.18469837110517,1.3220693317757,0.20022958833681,0.46786531549168,0.38333333333333
23,0.25490362811791,0.76488756422462,0.56969586571801,0.34426430111881,0.23855879231959,1.9471334078105,0.28484793285901,0.74480994640765,0.53904674979122
24,0.82468820861678,0.74611724446195,1.024707587211,0.67550804196077,0.39133360907777,3.6431404154652,0.51235379360548,1.3733868166389,0.85748478879991
25,0.20992063492064,0.6941241541208,0.51699057403096,0.35494602295463,0.19031639822971,1.850897064486,0.25849528701548,0.74480994640765,0.42594765628618
26,0.82168934240363,0.75200092801878,1.0228427856889,0.64690574764119,0.41158601551419,3.8113179384959,0.51142139284443,1.3601616003103,0.9207506437796
27,0.27889455782313,0.81107654715186,0.59590232406984,0.34666948408388,0.25815670731979,2.0057871213174,0.29795116203492,0.73470540624357,0.54211519890969
28,0.095963718820862,0.7420340121104,0.34954942663745,0.1987585970124,0.15645912655646,1.1992580560525,0.17477471331872,0.47106927840585,0.32857142857143
29,1.1095804988662,0.83604174716237,1.1885965544387,0.69477373076358,0.51094978148879,4.3456495199156,0.59429827721933,1.4216952185377,1.0952380952381
30,0.59677437641723,0.88297588434689,0.87168614497369,0.45510532178286,0.41924594679173,2.9859975583223,0.43584307248684,0.98721398899636,0.87619047619048
31,0.24290816326531,0.83196722662518,0.55612973235422,0.31717264153396,0.24563955346803,1.8696883793948,0.27806486617711,0.66845149010271,0.49285714285714
32,0.43783446712018,0.7471692568584,0.74663790259098,0.47259682318273,0.29779539466794,2.7536624730753,0.37331895129549,0.99928884350829,0.65714285714286
33,0.66574829931973,0.7970169495198,0.92068293214008,0.53677353704338,0.39691246123483,3.1010252165555,0.46034146607004,1.1551610448119,0.82142857142857
34,0.19492630385488,0.66887477139601,0.49818458263689,0.3404502441924,0.18439651163712,1.8055308171785,0.24909229131844,0.74480994640765,0.41659584875062
35,0.81569160997732,0.64517582492615,1.0191029457969,0.78109399552919,0.36139777704759,4.3135707388074,0.50955147289843,1.5795739803386,0.84663049654014
36,0.24290816326531,0.79306217121662,0.55612973235422,0.3207777801623,0.24442481031384,1.992499655118,0.27806486617711,0.70124355004989,0.53771662916792
37,0.3868537414966,0.81057643487939,0.70182439520312,0.40952192563598,0.30254213963411,2.457169825612,0.35091219760156,0.86583370179957,0.65828274153319
