"Plot Title: reef 22-11-18"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10675256, SEN S/N: 10675256, LBL: T°C)","Intensity, Lux (LGR S/N: 10675256, SEN S/N: 10675256, LBL: Lumens)","Coupler Attached (LGR S/N: 10675256)","Host Connected (LGR S/N: 10675256)","Stopped (LGR S/N: 10675256)","End Of File (LGR S/N: 10675256)"
1,11/22/18 10:00:00 AM,28.456,7233.4,,,,
2,11/22/18 10:01:00 AM,28.456,7233.4,,,,
3,11/22/18 10:02:00 AM,28.456,8266.7,,,,
4,11/22/18 10:03:00 AM,28.456,7577.8,,,,
5,11/22/18 10:04:00 AM,28.555,7577.8,,,,
6,11/22/18 10:05:00 AM,28.555,11711.2,,,,
7,11/22/18 10:06:00 AM,28.555,6544.5,,,,
8,11/22/18 10:07:00 AM,28.555,8611.2,,,,
9,11/22/18 10:08:00 AM,28.555,9300.1,,,,
10,11/22/18 10:09:00 AM,28.555,6200.0,,,,
11,11/22/18 10:10:00 AM,28.555,8611.2,,,,
12,11/22/18 10:11:00 AM,28.555,8266.7,,,,
13,11/22/18 10:12:00 AM,28.555,8266.7,,,,
14,11/22/18 10:13:00 AM,28.555,6544.5,,,,
15,11/22/18 10:14:00 AM,28.456,4133.4,,,,
16,11/22/18 10:15:00 AM,28.456,4994.5,,,,
17,11/22/18 10:16:00 AM,28.456,4822.3,,,,
18,11/22/18 10:17:00 AM,28.357,5166.7,,,,
19,11/22/18 10:18:00 AM,28.357,4650.0,,,,
20,11/22/18 10:19:00 AM,28.357,3272.2,,,,
21,11/22/18 10:20:00 AM,28.357,3788.9,,,,
22,11/22/18 10:21:00 AM,28.357,8611.2,,,,
23,11/22/18 10:22:00 AM,28.456,4994.5,,,,
24,11/22/18 10:23:00 AM,28.357,3100.0,,,,
25,11/22/18 10:24:00 AM,28.357,5511.1,,,,
26,11/22/18 10:25:00 AM,28.357,6200.0,,,,
27,11/22/18 10:26:00 AM,28.456,7577.8,,,,
28,11/22/18 10:27:00 AM,28.456,3100.0,,,,
29,11/22/18 10:28:00 AM,28.456,9300.1,,,,
30,11/22/18 10:29:00 AM,28.456,6544.5,,,,
31,11/22/18 10:30:00 AM,28.456,4822.3,,,,
32,11/22/18 10:31:00 AM,28.456,7577.8,,,,
33,11/22/18 10:32:00 AM,28.456,8266.7,,,,
34,11/22/18 10:33:00 AM,28.456,8611.2,,,,
35,11/22/18 10:34:00 AM,28.456,4133.4,,,,
36,11/22/18 10:35:00 AM,28.456,4305.6,,,,
37,11/22/18 10:36:00 AM,28.456,4477.8,,,,
38,11/22/18 10:37:00 AM,28.456,10333.4,,,,
39,11/22/18 10:38:00 AM,28.555,11022.3,,,,
40,11/22/18 10:39:00 AM,28.555,10677.8,,,,
41,11/22/18 10:40:00 AM,28.555,6200.0,,,,
42,11/22/18 10:41:00 AM,28.555,8611.2,,,,
43,11/22/18 10:42:00 AM,28.456,4477.8,,,,
44,11/22/18 10:43:00 AM,28.456,4822.3,,,,
45,11/22/18 10:44:00 AM,28.456,5166.7,,,,
46,11/22/18 10:45:00 AM,28.357,5166.7,,,,
47,11/22/18 10:46:00 AM,28.357,6544.5,,,,
48,11/22/18 10:47:00 AM,28.357,6544.5,,,,
49,11/22/18 10:48:00 AM,28.357,5511.1,,,,
50,11/22/18 10:49:00 AM,28.357,8266.7,,,,
51,11/22/18 10:50:00 AM,28.456,8266.7,,,,
52,11/22/18 10:51:00 AM,28.456,10677.8,,,,
53,11/22/18 10:52:00 AM,28.555,13089.0,,,,
54,11/22/18 10:53:00 AM,28.555,11711.2,,,,
55,11/22/18 10:54:00 AM,28.655,12400.1,,,,
56,11/22/18 10:55:00 AM,28.655,12400.1,,,,
57,11/22/18 10:56:00 AM,28.655,16533.4,,,,
58,11/22/18 10:57:00 AM,28.655,10677.8,,,,
59,11/22/18 10:58:00 AM,28.655,15155.7,,,,
60,11/22/18 10:59:00 AM,28.555,6544.5,,,,
61,11/22/18 11:00:00 AM,28.555,12400.1,,,,
62,11/22/18 11:01:00 AM,28.555,10333.4,,,,
63,11/22/18 11:02:00 AM,28.555,9644.5,,,,
64,11/22/18 11:03:00 AM,28.456,7233.4,,,,
65,11/22/18 11:04:00 AM,28.456,7577.8,,,,
66,11/22/18 11:05:00 AM,28.456,10333.4,,,,
67,11/22/18 11:06:00 AM,28.456,13089.0,,,,
68,11/22/18 11:07:00 AM,28.456,8266.7,,,,
69,11/22/18 11:08:00 AM,28.456,8611.2,,,,
70,11/22/18 11:09:00 AM,28.456,13089.0,,,,
71,11/22/18 11:10:00 AM,28.555,16533.4,,,,
72,11/22/18 11:11:00 AM,28.555,9644.5,,,,
73,11/22/18 11:12:00 AM,28.655,11022.3,,,,
74,11/22/18 11:13:00 AM,28.655,9644.5,,,,
75,11/22/18 11:14:00 AM,28.655,10333.4,,,,
76,11/22/18 11:15:00 AM,28.655,10677.8,,,,
77,11/22/18 11:16:00 AM,28.555,7577.8,,,,
78,11/22/18 11:17:00 AM,28.555,7233.4,,,,
79,11/22/18 11:18:00 AM,28.555,7577.8,,,,
80,11/22/18 11:19:00 AM,28.555,23422.4,,,,
81,11/22/18 11:20:00 AM,28.555,15155.7,,,,
82,11/22/18 11:21:00 AM,28.655,11022.3,,,,
83,11/22/18 11:22:00 AM,28.655,7577.8,,,,
84,11/22/18 11:23:00 AM,28.655,13777.9,,,,
85,11/22/18 11:24:00 AM,28.655,16533.4,,,,
86,11/22/18 11:25:00 AM,28.655,16533.4,,,,
87,11/22/18 11:26:00 AM,28.655,14466.8,,,,
88,11/22/18 11:27:00 AM,28.655,14466.8,,,,
89,11/22/18 11:28:00 AM,28.655,12400.1,,,,
90,11/22/18 11:29:00 AM,28.655,13777.9,,,,
91,11/22/18 11:30:00 AM,28.655,18600.1,,,,
92,11/22/18 11:31:00 AM,28.655,13777.9,,,,
93,11/22/18 11:32:00 AM,28.655,14466.8,,,,
94,11/22/18 11:33:00 AM,28.655,15844.5,,,,
95,11/22/18 11:34:00 AM,28.655,9644.5,,,,
96,11/22/18 11:35:00 AM,28.655,12400.1,,,,
97,11/22/18 11:36:00 AM,28.655,17911.2,,,,
98,11/22/18 11:37:00 AM,28.655,16533.4,,,,
99,11/22/18 11:38:00 AM,28.655,16533.4,,,,
100,11/22/18 11:39:00 AM,28.655,16533.4,,,,
101,11/22/18 11:40:00 AM,28.655,10333.4,,,,
102,11/22/18 11:41:00 AM,28.655,12400.1,,,,
103,11/22/18 11:42:00 AM,28.655,12400.1,,,,
104,11/22/18 11:43:00 AM,28.655,17911.2,,,,
105,11/22/18 11:44:00 AM,28.655,15155.7,,,,
106,11/22/18 11:45:00 AM,28.655,20666.8,,,,
107,11/22/18 11:46:00 AM,28.655,14466.8,,,,
108,11/22/18 11:47:00 AM,28.655,17222.3,,,,
109,11/22/18 11:48:00 AM,28.655,12400.1,,,,
110,11/22/18 11:49:00 AM,28.655,14466.8,,,,
111,11/22/18 11:50:00 AM,28.754,12400.1,,,,
112,11/22/18 11:51:00 AM,28.655,17222.3,,,,
113,11/22/18 11:52:00 AM,28.754,22044.6,,,,
114,11/22/18 11:53:00 AM,28.754,22044.6,,,,
115,11/22/18 11:54:00 AM,28.655,14466.8,,,,
116,11/22/18 11:55:00 AM,28.655,14466.8,,,,
117,11/22/18 11:56:00 AM,28.655,18600.1,,,,
118,11/22/18 11:57:00 AM,28.655,10677.8,,,,
119,11/22/18 11:58:00 AM,28.655,15844.5,,,,
120,11/22/18 11:59:00 AM,28.655,15844.5,,,,
121,11/22/18 12:00:00 PM,28.754,10677.8,,,,
122,11/22/18 12:01:00 PM,28.655,14466.8,,,,
123,11/22/18 12:02:00 PM,28.754,16533.4,,,,
124,11/22/18 12:03:00 PM,28.754,19977.9,,,,
125,11/22/18 12:04:00 PM,28.754,19977.9,,,,
126,11/22/18 12:05:00 PM,28.754,12400.1,,,,
127,11/22/18 12:06:00 PM,28.754,10677.8,,,,
128,11/22/18 12:07:00 PM,28.754,11711.2,,,,
129,11/22/18 12:08:00 PM,28.655,14466.8,,,,
130,11/22/18 12:09:00 PM,28.655,11022.3,,,,
131,11/22/18 12:10:00 PM,28.754,13777.9,,,,
132,11/22/18 12:11:00 PM,28.655,12400.1,,,,
133,11/22/18 12:12:00 PM,28.754,19289.0,,,,
134,11/22/18 12:13:00 PM,28.754,18600.1,,,,
135,11/22/18 12:14:00 PM,28.754,18600.1,,,,
136,11/22/18 12:15:00 PM,28.754,16533.4,,,,
137,11/22/18 12:16:00 PM,28.754,17222.3,,,,
138,11/22/18 12:17:00 PM,28.754,19289.0,,,,
139,11/22/18 12:18:00 PM,28.754,12400.1,,,,
140,11/22/18 12:19:00 PM,28.655,14466.8,,,,
141,11/22/18 12:20:00 PM,28.655,19289.0,,,,
142,11/22/18 12:21:00 PM,28.655,9644.5,,,,
143,11/22/18 12:22:00 PM,28.655,17222.3,,,,
144,11/22/18 12:23:00 PM,28.655,14466.8,,,,
145,11/22/18 12:24:00 PM,28.655,14466.8,,,,
146,11/22/18 12:25:00 PM,28.655,13777.9,,,,
147,11/22/18 12:26:00 PM,28.754,14466.8,,,,
148,11/22/18 12:27:00 PM,28.754,18600.1,,,,
149,11/22/18 12:28:00 PM,28.754,21355.7,,,,
150,11/22/18 12:29:00 PM,28.754,18600.1,,,,
151,11/22/18 12:30:00 PM,28.754,19289.0,,,,
152,11/22/18 12:31:00 PM,28.754,21355.7,,,,
153,11/22/18 12:32:00 PM,28.754,20666.8,,,,
154,11/22/18 12:33:00 PM,28.754,15844.5,,,,
155,11/22/18 12:34:00 PM,28.754,12400.1,,,,
156,11/22/18 12:35:00 PM,28.754,12400.1,,,,
157,11/22/18 12:36:00 PM,28.754,15844.5,,,,
158,11/22/18 12:37:00 PM,28.754,21355.7,,,,
159,11/22/18 12:38:00 PM,28.754,10677.8,,,,
160,11/22/18 12:39:00 PM,28.754,15844.5,,,,
161,11/22/18 12:40:00 PM,28.754,15155.7,,,,
162,11/22/18 12:41:00 PM,28.754,19289.0,,,,
163,11/22/18 12:42:00 PM,28.754,20666.8,,,,
164,11/22/18 12:43:00 PM,28.754,13777.9,,,,
165,11/22/18 12:44:00 PM,28.754,14466.8,,,,
166,11/22/18 12:45:00 PM,28.754,24800.2,,,,
167,11/22/18 12:46:00 PM,28.754,13777.9,,,,
168,11/22/18 12:47:00 PM,28.754,17222.3,,,,
169,11/22/18 12:48:00 PM,28.754,12400.1,,,,
170,11/22/18 12:49:00 PM,28.754,16533.4,,,,
171,11/22/18 12:50:00 PM,28.754,19289.0,,,,
172,11/22/18 12:51:00 PM,28.754,22044.6,,,,
173,11/22/18 12:52:00 PM,28.754,13089.0,,,,
174,11/22/18 12:53:00 PM,28.754,14466.8,,,,
175,11/22/18 12:54:00 PM,28.754,24800.2,,,,
176,11/22/18 12:55:00 PM,28.754,12400.1,,,,
177,11/22/18 12:56:00 PM,28.754,10677.8,,,,
178,11/22/18 12:57:00 PM,28.754,17911.2,,,,
179,11/22/18 12:58:00 PM,28.655,23422.4,,,,
180,11/22/18 12:59:00 PM,28.655,16533.4,,,,
181,11/22/18 01:00:00 PM,28.754,17222.3,,,,
182,11/22/18 01:01:00 PM,28.754,16533.4,,,,
183,11/22/18 01:02:00 PM,28.754,17911.2,,,,
184,11/22/18 01:03:00 PM,28.754,18600.1,,,,
185,11/22/18 01:04:00 PM,28.655,20666.8,,,,
186,11/22/18 01:05:00 PM,28.655,19977.9,,,,
187,11/22/18 01:06:00 PM,28.655,19289.0,,,,
188,11/22/18 01:07:00 PM,28.655,23422.4,,,,
189,11/22/18 01:08:00 PM,28.655,16533.4,,,,
190,11/22/18 01:09:00 PM,28.655,11711.2,,,,
191,11/22/18 01:10:00 PM,28.655,19977.9,,,,
192,11/22/18 01:11:00 PM,28.655,10333.4,,,,
193,11/22/18 01:12:00 PM,28.655,18600.1,,,,
194,11/22/18 01:13:00 PM,28.655,15155.7,,,,
195,11/22/18 01:14:00 PM,28.655,17222.3,,,,
196,11/22/18 01:15:00 PM,28.655,18600.1,,,,
197,11/22/18 01:16:00 PM,28.655,22044.6,,,,
198,11/22/18 01:17:00 PM,28.655,15155.7,,,,
199,11/22/18 01:18:00 PM,28.655,21355.7,,,,
200,11/22/18 01:19:00 PM,28.655,18600.1,,,,
201,11/22/18 01:20:00 PM,28.655,18600.1,,,,
202,11/22/18 01:21:00 PM,28.655,15844.5,,,,
203,11/22/18 01:22:00 PM,28.655,19289.0,,,,
204,11/22/18 01:23:00 PM,28.655,17222.3,,,,
205,11/22/18 01:24:00 PM,28.655,16533.4,,,,
206,11/22/18 01:25:00 PM,28.655,15844.5,,,,
207,11/22/18 01:26:00 PM,28.655,17222.3,,,,
208,11/22/18 01:27:00 PM,28.655,21355.7,,,,
209,11/22/18 01:28:00 PM,28.655,18600.1,,,,
210,11/22/18 01:29:00 PM,28.754,16533.4,,,,
211,11/22/18 01:30:00 PM,28.655,13777.9,,,,
212,11/22/18 01:31:00 PM,28.754,14466.8,,,,
213,11/22/18 01:32:00 PM,28.655,16533.4,,,,
214,11/22/18 01:33:00 PM,28.754,21355.7,,,,
215,11/22/18 01:34:00 PM,28.754,19289.0,,,,
216,11/22/18 01:35:00 PM,28.655,14466.8,,,,
217,11/22/18 01:36:00 PM,28.655,19977.9,,,,
218,11/22/18 01:37:00 PM,28.655,17911.2,,,,
219,11/22/18 01:38:00 PM,28.655,12400.1,,,,
220,11/22/18 01:39:00 PM,28.655,18600.1,,,,
221,11/22/18 01:40:00 PM,28.655,11022.3,,,,
222,11/22/18 01:41:00 PM,28.655,16533.4,,,,
223,11/22/18 01:42:00 PM,28.655,17222.3,,,,
224,11/22/18 01:43:00 PM,28.655,12400.1,,,,
225,11/22/18 01:44:00 PM,28.655,13089.0,,,,
226,11/22/18 01:45:00 PM,28.655,14466.8,,,,
227,11/22/18 01:46:00 PM,28.655,19977.9,,,,
228,11/22/18 01:47:00 PM,28.655,19289.0,,,,
229,11/22/18 01:48:00 PM,28.655,16533.4,,,,
230,11/22/18 01:49:00 PM,28.655,15155.7,,,,
231,11/22/18 01:50:00 PM,28.754,17222.3,,,,
232,11/22/18 01:51:00 PM,28.754,16533.4,,,,
233,11/22/18 01:52:00 PM,28.754,10333.4,,,,
234,11/22/18 01:53:00 PM,28.754,14466.8,,,,
235,11/22/18 01:54:00 PM,28.754,22044.6,,,,
236,11/22/18 01:55:00 PM,28.655,16533.4,,,,
237,11/22/18 01:56:00 PM,28.754,19977.9,,,,
238,11/22/18 01:57:00 PM,28.754,13089.0,,,,
239,11/22/18 01:58:00 PM,28.754,13777.9,,,,
240,11/22/18 01:59:00 PM,28.754,14466.8,,,,
241,11/22/18 02:00:00 PM,28.754,15844.5,,,,
242,11/22/18 02:01:00 PM,28.754,13777.9,,,,
243,11/22/18 02:02:00 PM,28.754,15844.5,,,,
244,11/22/18 02:03:00 PM,28.754,21355.7,,,,
245,11/22/18 02:04:00 PM,28.754,20666.8,,,,
246,11/22/18 02:05:00 PM,28.754,23422.4,,,,
247,11/22/18 02:06:00 PM,28.754,8611.2,,,,
248,11/22/18 02:07:00 PM,28.754,13089.0,,,,
249,11/22/18 02:08:00 PM,28.754,24800.2,,,,
250,11/22/18 02:09:00 PM,28.754,17911.2,,,,
251,11/22/18 02:10:00 PM,28.754,15155.7,,,,
252,11/22/18 02:11:00 PM,28.754,16533.4,,,,
253,11/22/18 02:12:00 PM,28.853,22044.6,,,,
254,11/22/18 02:13:00 PM,28.754,11711.2,,,,
255,11/22/18 02:14:00 PM,28.754,17911.2,,,,
256,11/22/18 02:15:00 PM,28.754,14466.8,,,,
257,11/22/18 02:16:00 PM,28.853,16533.4,,,,
258,11/22/18 02:17:00 PM,28.853,12400.1,,,,
259,11/22/18 02:18:00 PM,28.853,22044.6,,,,
260,11/22/18 02:19:00 PM,28.853,17911.2,,,,
261,11/22/18 02:20:00 PM,28.853,23422.4,,,,
262,11/22/18 02:21:00 PM,28.853,18600.1,,,,
263,11/22/18 02:22:00 PM,28.754,10333.4,,,,
264,11/22/18 02:23:00 PM,28.754,19289.0,,,,
265,11/22/18 02:24:00 PM,28.754,4650.0,,,,
266,11/22/18 02:25:00 PM,28.655,15844.5,,,,
267,11/22/18 02:26:00 PM,28.754,20666.8,,,,
268,11/22/18 02:27:00 PM,28.754,14466.8,,,,
269,11/22/18 02:28:00 PM,28.754,13777.9,,,,
270,11/22/18 02:29:00 PM,28.754,10677.8,,,,
271,11/22/18 02:30:00 PM,28.754,17222.3,,,,
272,11/22/18 02:31:00 PM,28.754,20666.8,,,,
273,11/22/18 02:32:00 PM,28.754,12400.1,,,,
274,11/22/18 02:33:00 PM,28.655,3961.1,,,,
275,11/22/18 02:34:00 PM,28.555,5166.7,,,,
276,11/22/18 02:35:00 PM,28.555,23422.4,,,,
277,11/22/18 02:36:00 PM,28.555,6544.5,,,,
278,11/22/18 02:37:00 PM,28.456,3788.9,,,,
279,11/22/18 02:38:00 PM,28.456,9644.5,,,,
280,11/22/18 02:39:00 PM,28.555,22044.6,,,,
281,11/22/18 02:40:00 PM,28.555,4650.0,,,,
282,11/22/18 02:41:00 PM,28.456,4822.3,,,,
283,11/22/18 02:42:00 PM,28.555,11022.3,,,,
284,11/22/18 02:43:00 PM,28.456,2927.8,,,,
285,11/22/18 02:44:00 PM,28.357,5166.7,,,,
286,11/22/18 02:45:00 PM,28.456,14466.8,,,,
287,11/22/18 02:46:00 PM,28.456,2755.6,,,,
288,11/22/18 02:47:00 PM,28.456,5166.7,,,,
289,11/22/18 02:48:00 PM,28.555,10333.4,,,,
290,11/22/18 02:49:00 PM,28.655,12400.1,,,,
291,11/22/18 02:50:00 PM,28.655,12400.1,,,,
292,11/22/18 02:51:00 PM,28.655,13089.0,,,,
293,11/22/18 02:52:00 PM,28.655,16533.4,,,,
294,11/22/18 02:53:00 PM,28.655,13089.0,,,,
295,11/22/18 02:54:00 PM,28.655,14466.8,,,,
296,11/22/18 02:55:00 PM,28.655,11711.2,,,,
297,11/22/18 02:56:00 PM,28.655,15844.5,,,,
298,11/22/18 02:57:00 PM,28.655,18600.1,,,,
299,11/22/18 02:58:00 PM,28.655,12400.1,,,,
300,11/22/18 02:59:00 PM,28.655,10333.4,,,,
301,11/22/18 03:00:00 PM,28.655,10333.4,,,,
302,11/22/18 03:01:00 PM,28.655,13089.0,,,,
303,11/22/18 03:02:00 PM,28.655,12400.1,,,,
304,11/22/18 03:03:00 PM,28.655,11022.3,,,,
305,11/22/18 03:04:00 PM,28.655,9644.5,,,,
306,11/22/18 03:05:00 PM,28.655,10333.4,,,,
307,11/22/18 03:06:00 PM,28.754,13089.0,,,,
308,11/22/18 03:07:00 PM,28.655,15844.5,,,,
309,11/22/18 03:08:00 PM,28.655,11022.3,,,,
310,11/22/18 03:09:00 PM,28.655,14466.8,,,,
311,11/22/18 03:10:00 PM,28.655,16533.4,,,,
312,11/22/18 03:11:00 PM,28.655,13777.9,,,,
313,11/22/18 03:12:00 PM,28.655,13777.9,,,,
314,11/22/18 03:13:00 PM,28.655,12400.1,,,,
315,11/22/18 03:14:00 PM,28.655,12400.1,,,,
316,11/22/18 03:15:00 PM,28.655,13089.0,,,,
317,11/22/18 03:16:00 PM,28.655,16533.4,,,,
318,11/22/18 03:17:00 PM,28.655,13089.0,,,,
319,11/22/18 03:18:00 PM,28.655,12400.1,,,,
320,11/22/18 03:19:00 PM,28.655,12400.1,,,,
321,11/22/18 03:20:00 PM,28.555,4822.3,,,,
322,11/22/18 03:21:00 PM,28.555,14466.8,,,,
323,11/22/18 03:22:00 PM,28.555,11711.2,,,,
324,11/22/18 03:23:00 PM,28.655,13777.9,,,,
325,11/22/18 03:24:00 PM,28.655,10677.8,,,,
326,11/22/18 03:25:00 PM,28.655,13089.0,,,,
327,11/22/18 03:26:00 PM,28.655,11022.3,,,,
328,11/22/18 03:27:00 PM,28.655,11022.3,,,,
329,11/22/18 03:28:00 PM,28.655,13777.9,,,,
330,11/22/18 03:29:00 PM,28.655,14466.8,,,,
331,11/22/18 03:30:00 PM,28.655,10677.8,,,,
332,11/22/18 03:31:00 PM,28.655,5511.1,,,,
333,11/22/18 03:32:00 PM,28.555,2755.6,,,,
334,11/22/18 03:33:00 PM,28.456,3444.5,,,,
335,11/22/18 03:34:00 PM,28.456,11711.2,,,,
336,11/22/18 03:35:00 PM,28.555,12400.1,,,,
337,11/22/18 03:36:00 PM,28.555,6544.5,,,,
338,11/22/18 03:37:00 PM,28.555,10677.8,,,,
339,11/22/18 03:38:00 PM,28.555,13777.9,,,,
340,11/22/18 03:39:00 PM,28.655,11022.3,,,,
341,11/22/18 03:40:00 PM,28.655,11022.3,,,,
342,11/22/18 03:41:00 PM,28.655,9300.1,,,,
343,11/22/18 03:42:00 PM,28.655,13777.9,,,,
344,11/22/18 03:43:00 PM,28.655,11711.2,,,,
345,11/22/18 03:44:00 PM,28.655,8266.7,,,,
346,11/22/18 03:45:00 PM,28.655,9300.1,,,,
347,11/22/18 03:46:00 PM,28.655,10333.4,,,,
348,11/22/18 03:47:00 PM,28.655,10677.8,,,,
349,11/22/18 03:48:00 PM,28.655,11022.3,,,,
350,11/22/18 03:49:00 PM,28.555,9300.1,,,,
351,11/22/18 03:50:00 PM,28.555,9300.1,,,,
352,11/22/18 03:51:00 PM,28.456,3444.5,,,,
353,11/22/18 03:52:00 PM,28.456,5511.1,,,,
354,11/22/18 03:53:00 PM,28.456,9300.1,,,,
355,11/22/18 03:54:00 PM,28.456,9644.5,,,,
356,11/22/18 03:55:00 PM,28.456,7233.4,,,,
357,11/22/18 03:56:00 PM,28.456,9644.5,,,,
358,11/22/18 03:57:00 PM,28.456,8611.2,,,,
359,11/22/18 03:58:00 PM,28.456,9300.1,,,,
360,11/22/18 03:59:00 PM,28.456,7577.8,,,,
361,11/22/18 04:00:00 PM,28.456,9300.1,,,,
362,11/22/18 04:01:00 PM,28.456,9644.5,,,,
363,11/22/18 04:02:00 PM,28.456,8611.2,,,,
364,11/22/18 04:03:00 PM,28.456,9300.1,,,,
365,11/22/18 04:04:00 PM,28.456,6544.5,,,,
366,11/22/18 04:05:00 PM,28.456,6544.5,,,,
367,11/22/18 04:06:00 PM,28.456,9300.1,,,,
368,11/22/18 04:07:00 PM,28.456,6544.5,,,,
369,11/22/18 04:08:00 PM,28.456,8611.2,,,,
370,11/22/18 04:09:00 PM,28.456,7577.8,,,,
371,11/22/18 04:10:00 PM,28.456,11711.2,,,,
372,11/22/18 04:11:00 PM,28.456,7577.8,,,,
373,11/22/18 04:12:00 PM,28.456,8266.7,,,,
374,11/22/18 04:13:00 PM,28.456,5511.1,,,,
375,11/22/18 04:14:00 PM,28.456,7577.8,,,,
376,11/22/18 04:15:00 PM,28.456,10333.4,,,,
377,11/22/18 04:16:00 PM,28.456,5166.7,,,,
378,11/22/18 04:17:00 PM,28.456,3100.0,,,,
379,11/22/18 04:18:00 PM,28.357,3788.9,,,,
380,11/22/18 04:19:00 PM,28.456,8266.7,,,,
381,11/22/18 04:20:00 PM,28.456,3616.7,,,,
382,11/22/18 04:21:00 PM,28.456,5511.1,,,,
383,11/22/18 04:22:00 PM,28.456,7233.4,,,,
384,11/22/18 04:23:00 PM,28.456,7233.4,,,,
385,11/22/18 04:24:00 PM,28.456,5511.1,,,,
386,11/22/18 04:25:00 PM,28.456,6200.0,,,,
387,11/22/18 04:26:00 PM,28.456,6544.5,,,,
388,11/22/18 04:27:00 PM,28.456,6200.0,,,,
389,11/22/18 04:28:00 PM,28.357,5511.1,,,,
390,11/22/18 04:29:00 PM,28.357,5166.7,,,,
391,11/22/18 04:30:00 PM,28.357,6200.0,,,,
392,11/22/18 04:31:00 PM,28.357,4994.5,,,,
393,11/22/18 04:32:00 PM,28.357,5166.7,,,,
394,11/22/18 04:33:00 PM,28.357,6544.5,,,,
395,11/22/18 04:34:00 PM,28.357,7233.4,,,,
396,11/22/18 04:35:00 PM,28.357,6200.0,,,,
397,11/22/18 04:36:00 PM,28.357,4650.0,,,,
398,11/22/18 04:37:00 PM,28.357,5166.7,,,,
399,11/22/18 04:38:00 PM,28.357,5166.7,,,,
400,11/22/18 04:39:00 PM,28.357,4822.3,,,,
401,11/22/18 04:40:00 PM,28.357,2755.6,,,,
402,11/22/18 04:41:00 PM,28.357,5166.7,,,,
403,11/22/18 04:42:00 PM,28.357,5166.7,,,,
404,11/22/18 04:43:00 PM,28.357,4650.0,,,,
405,11/22/18 04:44:00 PM,28.357,4650.0,,,,
406,11/22/18 04:45:00 PM,28.357,4305.6,,,,
407,11/22/18 04:46:00 PM,28.357,3961.1,,,,
408,11/22/18 04:47:00 PM,28.357,4133.4,,,,
409,11/22/18 04:48:00 PM,28.258,4650.0,,,,
410,11/22/18 04:49:00 PM,28.258,3100.0,,,,
411,11/22/18 04:50:00 PM,28.258,2927.8,,,,
412,11/22/18 04:51:00 PM,28.258,3616.7,,,,
413,11/22/18 04:52:00 PM,28.258,2755.6,,,,
414,11/22/18 04:53:00 PM,28.258,2755.6,,,,
415,11/22/18 04:54:00 PM,28.258,3616.7,,,,
416,11/22/18 04:55:00 PM,28.258,3788.9,,,,
417,11/22/18 04:56:00 PM,28.258,3444.5,,,,
418,11/22/18 04:57:00 PM,28.258,3616.7,,,,
419,11/22/18 04:58:00 PM,28.258,2927.8,,,,
420,11/22/18 04:59:00 PM,28.258,2583.4,,,,
421,11/22/18 05:00:00 PM,28.258,3100.0,,,,
422,11/22/18 05:01:00 PM,28.258,2755.6,,,,
423,11/22/18 05:02:00 PM,28.258,2325.0,,,,
424,11/22/18 05:03:00 PM,28.258,2411.1,,,,
425,11/22/18 05:04:00 PM,28.258,2152.8,,,,
426,11/22/18 05:05:00 PM,28.258,2238.9,,,,
427,11/22/18 05:06:00 PM,28.258,2583.4,,,,
428,11/22/18 05:07:00 PM,28.258,2497.2,,,,
429,11/22/18 05:08:00 PM,28.258,2325.0,,,,
430,11/22/18 05:09:00 PM,28.258,2152.8,,,,
431,11/22/18 05:10:00 PM,28.258,2066.7,,,,
432,11/22/18 05:11:00 PM,28.258,1980.6,,,,
433,11/22/18 05:12:00 PM,28.258,1980.6,,,,
434,11/22/18 05:13:00 PM,28.258,1722.2,,,,
435,11/22/18 05:14:00 PM,28.258,1636.1,,,,
436,11/22/18 05:15:00 PM,28.258,1291.7,,,,
437,11/22/18 05:16:00 PM,28.258,1237.9,,,,
438,11/22/18 05:17:00 PM,28.258,1291.7,,,,
439,11/22/18 05:18:00 PM,28.258,1162.5,,,,
440,11/22/18 05:19:00 PM,28.258,1119.5,,,,
441,11/22/18 05:20:00 PM,28.258,1044.1,,,,
442,11/22/18 05:21:00 PM,28.159,1130.2,,,,
443,11/22/18 05:22:00 PM,28.159,1141.0,,,,
444,11/22/18 05:23:00 PM,28.159,979.5,,,,
445,11/22/18 05:24:00 PM,28.159,1022.6,,,,
446,11/22/18 05:25:00 PM,28.159,925.7,,,,
447,11/22/18 05:26:00 PM,28.159,871.9,,,,
448,11/22/18 05:27:00 PM,28.159,828.8,,,,
449,11/22/18 05:28:00 PM,28.159,753.5,,,,
450,11/22/18 05:29:00 PM,28.159,839.6,,,,
451,11/22/18 05:30:00 PM,28.159,742.7,,,,
452,11/22/18 05:31:00 PM,28.159,979.5,,,,
453,11/22/18 05:32:00 PM,28.159,936.5,,,,
454,11/22/18 05:33:00 PM,28.159,721.2,,,,
455,11/22/18 05:34:00 PM,28.159,645.8,,,,
456,11/22/18 05:35:00 PM,28.159,570.5,,,,
457,11/22/18 05:36:00 PM,28.159,570.5,,,,
458,11/22/18 05:37:00 PM,28.159,559.7,,,,
459,11/22/18 05:38:00 PM,28.159,570.5,,,,
460,11/22/18 05:39:00 PM,28.159,602.8,,,,
